timestamp,recorded_wl_ft,sigma_recorded,quality_recorded,flags_recorded,predicted_wl_ft,sigma_predicted,quality_predicted,flags_predicted,surge_residual_ft,wind_speed_knots,wind_compass,gust_knots,wind_direction_deg,flags,barPressure_millibars,data_flags
2012-10-27 01:30,3.753,0.033,v,"0,0,0,0",3.236,,,,0.5169999999999999,0.78,NNE,1.17,26.0,"0,0",1018.6,"0,0,0"
2012-10-27 01:36,3.507,0.033,v,"0,0,0,0",3.065,,,,0.44200000000000017,1.56,NE,2.14,36.0,"0,0",1018.6,"0,0,0"
2012-10-27 01:42,3.264,0.03,v,"0,0,0,0",2.9,,,,0.3639999999999999,1.56,ENE,1.94,75.0,"0,0",1018.5,"0,0,0"
2012-10-27 01:48,3.035,0.03,v,"0,0,0,0",2.743,,,,0.29200000000000026,1.56,ENE,2.14,68.0,"0,0",1018.4,"0,0,0"
2012-10-27 01:54,2.808,0.03,v,"0,0,0,0",2.593,,,,0.21499999999999986,1.75,NE,1.94,47.0,"0,0",1018.3,"0,0,0"
2012-10-27 02:00,2.592,0.026,v,"0,0,0,0",2.45,,,,0.1419999999999999,1.75,NE,2.33,44.0,"0,0",1018.2,"0,0,0"
2012-10-27 02:06,2.388,0.023,v,"0,0,0,0",2.313,,,,0.07499999999999973,2.14,NE,2.53,49.0,"0,0",1018.1,"0,0,0"
2012-10-27 02:12,2.195,0.023,v,"0,0,0,0",2.182,,,,0.0129999999999999,1.75,NE,2.53,52.0,"0,0",1018.0,"0,0,0"
2012-10-27 02:18,2.014,0.023,v,"0,0,0,0",2.057,,,,-0.04300000000000015,1.75,ENE,2.33,65.0,"0,0",1018.0,"0,0,0"
2012-10-27 02:24,1.847,0.023,v,"0,0,0,0",1.937,,,,-0.09000000000000008,2.33,NE,2.72,52.0,"0,0",1017.9,"0,0,0"
2012-10-27 02:30,1.693,0.02,v,"0,0,0,0",1.822,,,,-0.129,2.92,ENE,3.69,61.0,"0,0",1017.8,"0,0,0"
2012-10-27 02:36,1.558,0.016,v,"0,0,0,0",1.711,,,,-0.15300000000000002,2.14,ENE,3.11,64.0,"0,0",1017.7,"0,0,0"
2012-10-27 02:42,1.437,0.02,v,"0,0,0,0",1.603,,,,-0.16599999999999993,1.75,ENE,2.53,73.0,"0,0",1017.7,"0,0,0"
2012-10-27 02:48,1.339,0.013,v,"0,0,0,0",1.498,,,,-0.15900000000000003,1.94,ENE,2.92,66.0,"0,0",1017.6,"0,0,0"
2012-10-27 02:54,1.247,0.02,v,"0,0,0,0",1.395,,,,-0.1479999999999999,0.39,ENE,1.75,59.0,"0,0",1017.6,"0,0,0"
2012-10-27 03:00,1.178,0.013,v,"0,0,0,0",1.294,,,,-0.1160000000000001,1.75,NE,2.33,45.0,"0,0",1017.5,"0,0,0"
2012-10-27 03:06,1.125,0.02,v,"0,0,0,0",1.195,,,,-0.07000000000000006,1.75,NE,2.72,44.0,"0,0",1017.4,"0,0,0"
2012-10-27 03:12,1.089,0.013,v,"0,0,0,0",1.097,,,,-0.008000000000000007,1.75,NNE,2.53,26.0,"0,0",1017.4,"0,0,0"
2012-10-27 03:18,1.07,0.013,v,"0,0,0,0",1.0,,,,0.07000000000000006,1.94,NE,2.72,36.0,"0,0",1017.3,"0,0,0"
2012-10-27 03:24,1.066,0.013,v,"0,0,0,0",0.905,,,,0.16100000000000003,1.94,NE,2.92,44.0,"0,0",1017.3,"0,0,0"
2012-10-27 03:30,1.066,0.013,v,"0,0,0,0",0.811,,,,0.255,1.36,NE,3.3,54.0,"0,0",1017.2,"0,0,0"
2012-10-27 03:36,1.073,0.007,v,"0,0,0,0",0.718,,,,0.355,1.56,NNE,2.72,26.0,"0,0",1017.1,"0,0,0"
2012-10-27 03:42,1.086,0.01,v,"0,0,0,0",0.628,,,,0.4580000000000001,2.14,NNE,2.92,28.0,"0,0",1017.0,"0,0,0"
2012-10-27 03:48,1.099,0.007,v,"0,0,0,0",0.541,,,,0.5579999999999999,2.14,NNE,3.3,32.0,"0,0",1016.9,"0,0,0"
2012-10-27 03:54,1.112,0.007,v,"0,0,0,0",0.457,,,,0.655,1.75,NNE,2.92,20.0,"0,0",1016.8,"0,0,0"
2012-10-27 04:00,1.119,0.003,v,"0,0,0,0",0.378,,,,0.741,1.94,NNE,4.08,33.0,"0,0",1016.7,"0,0,0"
2012-10-27 04:06,1.122,0.007,v,"0,0,0,0",0.305,,,,0.8170000000000002,2.14,NE,3.69,36.0,"0,0",1016.6,"0,0,0"
2012-10-27 04:12,1.125,0.007,v,"0,0,0,0",0.238,,,,0.887,1.94,NNE,3.5,29.0,"0,0",1016.6,"0,0,0"
2012-10-27 04:18,1.122,0.007,v,"0,0,0,0",0.179,,,,0.9430000000000001,2.14,NNE,3.5,23.0,"0,0",1016.5,"0,0,0"
2012-10-27 04:24,1.125,0.003,v,"0,0,0,0",0.129,,,,0.996,2.14,NE,3.5,34.0,"0,0",1016.5,"0,0,0"
2012-10-27 04:30,1.129,0.01,v,"0,0,0,0",0.089,,,,1.04,2.53,NE,3.69,39.0,"0,0",1016.5,"0,0,0"
2012-10-27 04:36,1.129,0.007,v,"0,0,0,0",0.06,,,,1.069,2.33,NNE,2.92,32.0,"0,0",1016.5,"0,0,0"
2012-10-27 04:42,1.129,0.007,v,"0,0,0,0",0.045,,,,1.084,1.75,NE,4.08,38.0,"0,0",1016.5,"0,0,0"
2012-10-27 04:48,1.135,0.01,v,"0,0,0,0",0.043,,,,1.092,1.75,NNE,3.3,26.0,"0,0",1016.4,"0,0,0"
2012-10-27 04:54,1.155,0.007,v,"0,0,0,0",0.056,,,,1.099,1.94,NNE,3.11,28.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:00,1.175,0.007,v,"0,0,0,0",0.085,,,,1.09,1.94,NE,3.3,42.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:06,1.201,0.007,v,"0,0,0,0",0.13,,,,1.0710000000000002,2.33,NNE,3.11,27.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:12,1.237,0.007,v,"0,0,0,0",0.192,,,,1.0450000000000002,1.94,NE,3.5,41.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:18,1.276,0.007,v,"0,0,0,0",0.272,,,,1.004,2.33,NNE,3.5,25.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:24,1.325,0.01,v,"0,0,0,0",0.369,,,,0.956,2.53,NE,3.5,34.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:30,1.391,0.03,v,"0,0,0,0",0.483,,,,0.908,0.78,NE,3.69,41.0,"0,0",1016.3,"0,0,0"
2012-10-27 05:36,1.463,0.043,v,"0,0,0,0",0.615,,,,0.8480000000000001,2.33,NE,3.69,50.0,"0,0",1016.3,"0,0,0"
2012-10-27 05:42,1.549,0.026,v,"0,0,0,0",0.764,,,,0.7849999999999999,2.14,NE,3.5,53.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:48,1.647,0.016,v,"0,0,0,0",0.928,,,,0.719,2.14,NE,3.3,55.0,"0,0",1016.4,"0,0,0"
2012-10-27 05:54,1.765,0.016,v,"0,0,0,0",1.107,,,,0.6579999999999999,1.94,NNE,3.89,27.0,"0,0",1016.4,"0,0,0"
2012-10-27 06:00,1.896,0.016,v,"0,0,0,0",1.301,,,,0.595,1.75,NE,3.11,36.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:06,2.044,0.02,v,"0,0,0,0",1.507,,,,0.5370000000000001,2.14,NE,3.5,38.0,"0,0",1016.4,"0,0,0"
2012-10-27 06:12,2.215,0.023,v,"0,0,0,0",1.725,,,,0.48999999999999977,1.94,NNE,3.69,32.0,"0,0",1016.4,"0,0,0"
2012-10-27 06:18,2.398,0.023,v,"0,0,0,0",1.953,,,,0.44500000000000006,2.53,NNE,4.28,33.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:24,2.595,0.026,v,"0,0,0,0",2.189,,,,0.40600000000000014,3.3,NE,4.67,39.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:30,2.808,0.03,v,"0,0,0,0",2.431,,,,0.3769999999999998,3.89,NNE,5.25,24.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:36,3.035,0.033,v,"0,0,0,0",2.679,,,,0.3560000000000003,2.72,NNE,5.44,28.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:42,3.274,0.033,v,"0,0,0,0",2.93,,,,0.34399999999999986,1.94,ENE,4.47,65.0,"0,0",1016.3,"0,0,0"
2012-10-27 06:48,3.53,0.033,v,"0,0,0,0",3.183,,,,0.347,0.97,SSE,2.33,162.0,"0,0",1016.4,"0,0,0"
2012-10-27 06:54,3.789,0.036,v,"0,0,0,0",3.435,,,,0.3540000000000001,1.56,SSE,2.14,160.0,"0,0",1016.4,"0,0,0"
2012-10-27 07:00,4.062,0.046,v,"0,0,0,0",3.687,,,,0.37500000000000044,0.97,S,1.94,169.0,"0,0",1016.4,"0,0,0"
2012-10-27 07:06,4.331,0.039,v,"0,0,0,0",3.935,,,,0.39600000000000035,0.19,SE,1.36,146.0,"0,0",1016.5,"0,0,0"
2012-10-27 07:12,4.606,0.033,v,"0,0,0,0",4.179,,,,0.4269999999999996,,,,,"1,1",1016.5,"0,0,0"
2012-10-27 07:18,4.879,0.043,v,"0,0,0,0",4.419,,,,0.45999999999999996,0.58,SSE,1.17,166.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:24,5.154,0.033,v,"0,0,0,0",4.652,,,,0.5019999999999998,1.17,SSE,1.75,165.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:30,5.433,0.036,v,"0,0,0,0",4.878,,,,0.5549999999999997,1.56,S,2.72,177.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:36,5.702,0.036,v,"0,0,0,0",5.096,,,,0.6059999999999999,1.75,SSE,3.11,154.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:42,5.968,0.033,v,"0,0,0,0",5.307,,,,0.6609999999999996,2.14,SSE,3.11,156.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:48,6.22,0.033,v,"0,0,0,0",5.51,,,,0.71,1.56,SSE,3.11,165.0,"0,0",1016.6,"0,0,0"
2012-10-27 07:54,6.467,0.033,v,"0,0,0,0",5.704,,,,0.7629999999999999,1.17,SE,2.72,146.0,"0,0",1016.7,"0,0,0"
2012-10-27 08:00,6.699,0.03,v,"0,0,0,0",5.889,,,,0.8099999999999996,0.97,SSW,2.33,194.0,"0,0",1016.7,"0,0,0"
2012-10-27 08:06,6.916,0.03,v,"0,0,0,0",6.067,,,,0.8490000000000002,0.58,NE,2.14,44.0,"0,0",1016.7,"0,0,0"
2012-10-27 08:12,7.119,0.03,v,"0,0,0,0",6.236,,,,0.883,0.19,NW,2.53,323.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:18,7.306,0.033,v,"0,0,0,0",6.398,,,,0.9080000000000004,0.19,WNW,1.36,295.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:24,7.48,0.023,v,"0,0,0,0",6.552,,,,0.9280000000000008,1.17,ESE,3.11,115.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:30,7.641,0.026,v,"0,0,0,0",6.699,,,,0.9420000000000002,0.97,ENE,2.33,74.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:36,7.792,0.02,v,"0,0,0,0",6.84,,,,0.952,1.56,ENE,2.92,67.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:42,7.93,0.023,v,"0,0,0,0",6.975,,,,0.9550000000000001,0.97,NE,2.53,54.0,"0,0",1016.7,"0,0,0"
2012-10-27 08:48,8.051,0.016,v,"0,0,0,0",7.105,,,,0.9459999999999997,1.56,NNE,3.11,31.0,"0,0",1016.6,"0,0,0"
2012-10-27 08:54,8.163,0.02,v,"0,0,0,0",7.229,,,,0.9340000000000002,1.75,E,4.47,79.0,"0,0",1016.6,"0,0,0"
2012-10-27 09:00,8.261,0.013,v,"0,0,0,0",7.348,,,,0.9129999999999994,2.72,NE,3.89,54.0,"0,0",1016.5,"0,0,0"
2012-10-27 09:06,8.34,0.01,v,"0,0,0,0",7.463,,,,0.8769999999999998,1.75,NE,4.67,42.0,"0,0",1016.4,"0,0,0"
2012-10-27 09:12,8.409,0.013,v,"0,0,0,0",7.574,,,,0.8350000000000009,3.69,ENE,6.41,57.0,"0,0",1016.4,"0,0,0"
2012-10-27 09:18,8.461,0.01,v,"0,0,0,0",7.68,,,,0.7810000000000006,2.53,NE,5.25,52.0,"0,0",1016.3,"0,0,0"
2012-10-27 09:24,8.504,0.082,v,"0,0,0,0",7.781,,,,0.7229999999999999,1.36,ENE,5.25,75.0,"0,0",1016.3,"0,0,0"
2012-10-27 09:30,8.53,0.036,v,"0,0,0,0",7.879,,,,0.6509999999999998,0.39,WSW,5.05,242.0,"0,0",1016.4,"0,0,0"
2012-10-27 09:36,8.556,0.026,v,"0,0,0,0",7.971,,,,0.5849999999999991,1.75,NE,4.67,55.0,"0,0",1016.5,"0,0,0"
2012-10-27 09:42,8.573,0.023,v,"0,0,0,0",8.059,,,,0.5140000000000011,2.72,ENE,5.83,61.0,"0,0",1016.2,"0,0,0"
2012-10-27 09:48,8.586,0.016,v,"0,0,0,0",8.142,,,,0.44400000000000084,1.56,ENE,6.8,62.0,"0,0",1016.0,"0,0,0"
2012-10-27 09:54,8.599,0.016,v,"0,0,0,0",8.218,,,,0.3810000000000002,3.5,ENE,6.61,73.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:00,8.622,0.02,v,"0,0,0,0",8.288,,,,0.33399999999999963,0.97,ESE,6.61,115.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:06,8.642,0.039,v,"0,0,0,0",8.352,,,,0.28999999999999915,2.14,NE,6.22,44.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:12,8.661,0.013,v,"0,0,0,0",8.407,,,,0.25399999999999956,4.86,ENE,9.33,71.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:18,8.688,0.013,v,"0,0,0,0",8.454,,,,0.23399999999999999,2.33,ENE,6.03,77.0,"0,0",1015.9,"0,0,0"
2012-10-27 10:24,8.711,0.02,v,"0,0,0,0",8.492,,,,0.21899999999999942,5.64,NE,8.75,41.0,"0,0",1015.9,"0,0,0"
2012-10-27 10:30,8.734,0.02,v,"0,0,0,0",8.521,,,,0.2129999999999992,3.3,ENE,7.78,61.0,"0,0",1015.7,"0,0,0"
2012-10-27 10:36,8.753,0.013,v,"0,0,0,0",8.538,,,,0.21499999999999986,3.11,NE,5.64,46.0,"0,0",1015.9,"0,0,0"
2012-10-27 10:42,8.77,0.01,v,"0,0,0,0",8.545,,,,0.22499999999999964,2.92,NE,6.8,40.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:48,8.786,0.01,v,"0,0,0,0",8.54,,,,0.24600000000000044,1.94,ENE,6.41,65.0,"0,0",1016.0,"0,0,0"
2012-10-27 10:54,8.802,0.013,v,"0,0,0,0",8.523,,,,0.2789999999999999,1.94,NE,4.08,55.0,"0,0",1016.1,"0,0,0"
2012-10-27 11:00,8.802,0.007,v,"0,0,0,0",8.493,,,,0.3089999999999993,2.92,NE,6.61,40.0,"0,0",1016.2,"0,0,0"
2012-10-27 11:06,8.802,0.013,v,"0,0,0,0",8.45,,,,0.3520000000000003,2.33,NE,5.83,42.0,"0,0",1016.1,"0,0,0"
2012-10-27 11:12,8.793,0.023,v,"0,0,0,0",8.393,,,,0.3999999999999986,2.33,NE,5.05,55.0,"0,0",1016.0,"0,0,0"
2012-10-27 11:18,8.773,0.013,v,"0,0,0,0",8.322,,,,0.4510000000000005,3.3,NE,6.8,45.0,"0,0",1016.0,"0,0,0"
2012-10-27 11:24,8.737,0.016,v,"0,0,0,0",8.238,,,,0.49900000000000055,3.3,ENE,6.03,60.0,"0,0",1015.9,"0,0,0"
2012-10-27 11:30,8.688,0.026,v,"0,0,0,0",8.14,,,,0.548,3.69,ENE,9.14,60.0,"0,0",1015.8,"0,0,0"
2012-10-27 11:36,8.622,0.013,v,"0,0,0,0",8.029,,,,0.593,1.75,NNE,5.64,22.0,"0,0",1015.9,"0,0,0"
2012-10-27 11:42,8.547,0.02,v,"0,0,0,0",7.904,,,,0.6430000000000007,4.86,NE,7.19,51.0,"0,0",1015.8,"0,0,0"
2012-10-27 11:48,8.451,0.02,v,"0,0,0,0",7.766,,,,0.6850000000000005,3.69,NE,6.03,34.0,"0,0",1015.7,"0,0,0"
2012-10-27 11:54,8.343,0.023,v,"0,0,0,0",7.615,,,,0.7279999999999998,4.47,NE,6.61,41.0,"0,0",1015.7,"0,0,0"
2012-10-27 12:00,8.218,0.02,v,"0,0,0,0",7.453,,,,0.7649999999999997,4.67,NE,6.41,47.0,"0,0",1015.6,"0,0,0"
2012-10-27 12:06,8.081,0.026,v,"0,0,0,0",7.28,,,,0.8009999999999993,4.28,NE,6.41,39.0,"0,0",1015.6,"0,0,0"
2012-10-27 12:12,7.933,0.02,v,"0,0,0,0",7.096,,,,0.8369999999999997,5.83,NE,8.75,54.0,"0,0",1015.5,"0,0,0"
2012-10-27 12:18,7.759,0.026,v,"0,0,0,0",6.903,,,,0.8560000000000008,2.92,NNE,7.58,28.0,"0,0",1015.5,"0,0,0"
2012-10-27 12:24,7.582,0.026,v,"0,0,0,0",6.701,,,,0.8810000000000002,5.83,NNE,9.52,24.0,"0,0",1015.4,"0,0,0"
2012-10-27 12:30,7.392,0.033,v,"0,0,0,0",6.492,,,,0.9000000000000004,7.0,NNE,9.72,26.0,"0,0",1015.3,"0,0,0"
2012-10-27 12:36,7.188,0.03,v,"0,0,0,0",6.277,,,,0.9109999999999996,6.41,NNE,9.14,24.0,"0,0",1015.2,"0,0,0"
2012-10-27 12:42,6.975,0.03,v,"0,0,0,0",6.056,,,,0.9189999999999996,5.44,NNE,9.91,22.0,"0,0",1015.1,"0,0,0"
2012-10-27 12:48,6.755,0.03,v,"0,0,0,0",5.832,,,,0.923,5.25,NNE,10.11,25.0,"0,0",1015.1,"0,0,0"
2012-10-27 12:54,6.532,0.036,v,"0,0,0,0",5.605,,,,0.9269999999999996,5.25,NNE,8.94,22.0,"0,0",1015.0,"0,0,0"
2012-10-27 13:00,6.306,0.043,v,"0,0,0,0",5.376,,,,0.9299999999999997,5.44,NNE,8.75,25.0,"0,0",1015.0,"0,0,0"
2012-10-27 13:06,6.073,0.033,v,"0,0,0,0",5.147,,,,0.9260000000000002,6.22,NNE,8.55,21.0,"0,0",1014.9,"0,0,0"
2012-10-27 13:12,5.837,0.049,v,"0,0,0,0",4.919,,,,0.9180000000000001,6.61,NNE,9.52,24.0,"0,0",1014.8,"0,0,0"
2012-10-27 13:18,5.597,0.036,v,"0,0,0,0",4.692,,,,0.9050000000000002,6.22,NNE,9.91,21.0,"0,0",1014.8,"0,0,0"
2012-10-27 13:24,5.358,0.033,v,"0,0,0,0",4.468,,,,0.8899999999999997,5.83,NNE,9.52,24.0,"0,0",1014.8,"0,0,0"
2012-10-27 13:30,5.118,0.046,v,"0,0,0,0",4.248,,,,0.8700000000000001,7.0,NNE,10.69,22.0,"0,0",1014.8,"0,0,0"
2012-10-27 13:36,4.875,0.043,v,"0,0,0,0",4.033,,,,0.8419999999999996,6.61,NNE,9.52,25.0,"0,0",1014.7,"0,0,0"
2012-10-27 13:42,4.636,0.046,v,"0,0,0,0",3.822,,,,0.8140000000000001,4.28,NNE,8.55,22.0,"0,0",1014.6,"0,0,0"
2012-10-27 13:48,4.4,0.033,v,"0,0,0,0",3.618,,,,0.7820000000000005,4.86,NNE,8.55,20.0,"0,0",1014.5,"0,0,0"
2012-10-27 13:54,4.154,0.039,v,"0,0,0,0",3.42,,,,0.734,4.67,NNE,9.14,31.0,"0,0",1014.4,"0,0,0"
2012-10-27 14:00,3.924,0.043,v,"0,0,0,0",3.228,,,,0.6959999999999997,4.67,NE,8.75,35.0,"0,0",1014.3,"0,0,0"
2012-10-27 14:06,3.701,0.046,v,"0,0,0,0",3.044,,,,0.657,4.67,NE,8.75,46.0,"0,0",1014.3,"0,0,0"
2012-10-27 14:12,3.474,0.036,v,"0,0,0,0",2.866,,,,0.6080000000000001,3.69,NE,7.39,45.0,"0,0",1014.2,"0,0,0"
2012-10-27 14:18,3.255,0.033,v,"0,0,0,0",2.696,,,,0.5589999999999997,5.64,NE,8.75,51.0,"0,0",1014.2,"0,0,0"
2012-10-27 14:24,3.048,0.036,v,"0,0,0,0",2.532,,,,0.516,3.89,NE,7.78,34.0,"0,0",1014.2,"0,0,0"
2012-10-27 14:30,2.858,0.039,v,"0,0,0,0",2.375,,,,0.4830000000000001,5.05,NE,7.58,46.0,"0,0",1014.2,"0,0,0"
2012-10-27 14:36,2.664,0.049,v,"0,0,0,0",2.224,,,,0.43999999999999995,5.25,NNE,8.94,33.0,"0,0",1014.1,"0,0,0"
2012-10-27 14:42,2.484,0.03,v,"0,0,0,0",2.078,,,,0.40600000000000014,3.89,NE,8.16,36.0,"0,0",1014.1,"0,0,0"
2012-10-27 14:48,2.316,0.03,v,"0,0,0,0",1.938,,,,0.3779999999999999,3.69,NE,6.22,51.0,"0,0",1014.0,"0,0,0"
2012-10-27 14:54,2.156,0.026,v,"0,0,0,0",1.803,,,,0.3530000000000002,3.5,ENE,6.22,78.0,"0,0",1013.9,"0,0,0"
2012-10-27 15:00,2.008,0.03,v,"0,0,0,0",1.672,,,,0.3360000000000001,3.69,NE,6.61,40.0,"0,0",1013.9,"0,0,0"
2012-10-27 15:06,1.867,0.026,v,"0,0,0,0",1.544,,,,0.32299999999999995,4.86,NE,9.52,36.0,"0,0",1013.9,"0,0,0"
2012-10-27 15:12,1.745,0.026,v,"0,0,0,0",1.419,,,,0.32600000000000007,4.86,ENE,8.55,63.0,"0,0",1013.9,"0,0,0"
2012-10-27 15:18,1.647,0.026,v,"0,0,0,0",1.297,,,,0.3500000000000001,1.56,NNE,7.0,25.0,"0,0",1014.0,"0,0,0"
2012-10-27 15:24,1.555,0.03,v,"0,0,0,0",1.177,,,,0.3779999999999999,5.83,NE,10.89,39.0,"0,0",1014.0,"0,0,0"
2012-10-27 15:30,1.493,0.023,v,"0,0,0,0",1.059,,,,0.43400000000000016,3.3,E,7.58,80.0,"0,0",1014.0,"0,0,0"
2012-10-27 15:36,1.444,0.026,v,"0,0,0,0",0.942,,,,0.502,4.47,NE,8.16,40.0,"0,0",1013.9,"0,0,0"
2012-10-27 15:42,1.411,0.023,v,"0,0,0,0",0.827,,,,0.5840000000000001,4.86,NE,7.0,46.0,"0,0",1013.8,"0,0,0"
2012-10-27 15:48,1.388,0.026,v,"0,0,0,0",0.713,,,,0.6749999999999999,5.64,NE,8.55,46.0,"0,0",1013.8,"0,0,0"
2012-10-27 15:54,1.368,0.046,v,"0,0,0,0",0.601,,,,0.7670000000000001,3.11,ENE,8.94,60.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:00,1.362,0.033,v,"0,0,0,0",0.491,,,,0.8710000000000001,4.86,ENE,8.16,60.0,"0,0",1013.9,"0,0,0"
2012-10-27 16:06,1.348,0.026,v,"0,0,0,0",0.383,,,,0.9650000000000001,3.5,NE,9.52,54.0,"0,0",1013.9,"0,0,0"
2012-10-27 16:12,1.332,0.03,v,"0,0,0,0",0.278,,,,1.054,3.11,NE,7.58,49.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:18,1.322,0.023,v,"0,0,0,0",0.176,,,,1.1460000000000001,4.47,NE,7.39,47.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:24,1.312,0.033,v,"0,0,0,0",0.08,,,,1.232,3.5,ENE,9.14,57.0,"0,0",1013.7,"0,0,0"
2012-10-27 16:30,1.286,0.036,v,"0,0,0,0",-0.011,,,,1.297,1.56,NNE,7.78,13.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:36,1.266,0.023,v,"0,0,0,0",-0.096,,,,1.362,1.36,NE,5.83,53.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:42,1.237,0.023,v,"0,0,0,0",-0.172,,,,1.409,3.5,NE,5.64,44.0,"0,0",1013.8,"0,0,0"
2012-10-27 16:48,1.207,0.026,v,"0,0,0,0",-0.24,,,,1.447,2.53,NNE,4.86,21.0,"0,0",1013.7,"0,0,0"
2012-10-27 16:54,1.181,0.023,v,"0,0,0,0",-0.297,,,,1.478,3.11,NE,6.8,40.0,"0,0",1013.7,"0,0,0"
2012-10-27 17:00,1.158,0.026,v,"0,0,0,0",-0.342,,,,1.5,2.33,NE,3.69,45.0,"0,0",1013.7,"0,0,0"
2012-10-27 17:06,1.142,0.02,v,"0,0,0,0",-0.375,,,,1.517,1.94,ENE,3.89,60.0,"0,0",1013.7,"0,0,0"
2012-10-27 17:12,1.125,0.023,v,"0,0,0,0",-0.393,,,,1.518,2.92,NE,4.86,49.0,"0,0",1013.7,"0,0,0"
2012-10-27 17:18,1.112,0.033,v,"0,0,0,0",-0.397,,,,1.5090000000000001,3.11,NE,5.05,41.0,"0,0",1013.7,"0,0,0"
2012-10-27 17:24,1.109,0.023,v,"0,0,0,0",-0.385,,,,1.494,2.53,NE,4.28,37.0,"0,0",1013.6,"0,0,0"
